element_type,osmid,railway,railway:position,geometry,esr:user,express:user,name,name:en,operator,public_transport,train,wikidata,name:ru,tourism,shop,amenity,opening_hours,addr:country,website,barrier,uic_ref,brand,contact:website,owner,crossing:barrier,fuel:diesel,fuel:octane_92,fuel:octane_95,payment:cards,ref,toilets,source,fixme,access,fee,park_ride,parking,supervised,surface,atm,addr:city,addr:housenumber,addr:street,cuisine,int_name,internet_access,contact:email,contact:facebook,contact:instagram,contact:ok,contact:vk,check_date:opening_hours,addr:postcode,contact:phone,diet:vegetarian,drive_through,old_name,old_name:en,outdoor_seating,smoking,takeaway,fuel:lpg,brand:en,brand:ru,brand:wikidata,capacity,bic,brand:wikipedia,contact:twitter,contact:youtube,operator:wikidata,operator:wikipedia,branch,wheelchair,compressed_air,bench,bin,entrance,network,alt_name,office,phone,backrest,check_date,payment:credit_cards,payment:debit_cards,organic,description,artwork_type,service,recycling:scrap_metal,recycling_type,information,email,covered,inscription,contact:telegram,contact:viber,contact:whatsapp,opening_hours:signed,level,self_service,ref:av,abandoned,disused,name:it,man_made,indoor_seating,internet_access:fee,operator:phone,recycling:glass,recycling:paper,recycling:plastic_bottles,license_classes,short_name,payment:cash,payment:mastercard,payment:visa,note,bicycle_parking,healthcare,clothes:fur,clothes:leather,leisure,material,waste,official_name,payment:maestro,delivery,addr:full,dispensing,vending,historic,nodes,building,building:levels,landuse,addr:district,addr:region,natural,water,place,denomination,ref:temples.ru,religion,start_date,residential,area,electrified,gauge,usage,axle_load,frequency,incline,lit,loading_gauge,maxspeed,maxspeed:freight,oneway,passenger_lines,railway:ballastless,railway:integra_signum:ALS,railway:preferred_direction,railway:radio,railway:rail,railway:track_ref,railway:traffic_mode,voltage,bridge,layer,plant:method,plant:output:electricity,plant:output:hot_water,plant:source,power,substation,min_height,cadastre:utilization,source:addr,government,sport,roof:shape,designated_direction,tickets:suburban_train,social_facility,social_facility:for,abandoned:amenity,rooms,stars,height,reservoir_type,content,generator:method,generator:source,generator:type,maxstay,leaf_cycle,leaf_type,generator:output:hot_water,tower:type,emergency,military,disused:shop,name:uk,nohousenumber,education,education_form:parttime,education_level:primary,education_profile:music,education_system:ru_standard,training,education_profile:visual_art,roof:levels,fuel:octane_100,changing_table,toilets:disposal,unisex,name:signed,ruins,building:levels:underground,toilets:access,toilets:fee,building:parts,fire_station:type,building:part,construction,ways,type,health_facility:type,place_of_worship,building:flats,energy_class,h3_cell
way,478519729,,,POINT (38.05381276029201 54.907625024604506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4717415518, 4717415519, 4717415526, 4717415636, 4717415520, 4717415521, 4717415522, 4717415523, 4717415524, 4717415525, 4717415281, 4717415280, 4717415279, 4717415278, 4717415277, 4717415274, 4717415273, 4717415272, 4717415271, 4717415270, 4717415269, 1427975956, 3569413181, 4094228219, 3569413352, 4717415513, 4717415518]",,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b07ffff
way,478721387,,,POINT (38.06074561869658 54.903919823599146),,,"ООО ""Ардис""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719374719, 4719374720, 4720257058, 4720257053, 4719374722, 4720257026, 4719374723, 4719374724, 4719374725, 4720257048, 4719374726, 4720257046, 4719374727, 4719374728, 4720257025, 4720257028, 4719374729, 4720257165, 4720643345, 4720643346, 4719374732, 4719374733, 4719374734, 4719374742, 4720257063, 4719374735, 4719374737, 4720256999, 4720256387, 4719374738, 4719374739, 4719374719]",,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478721388,,,POINT (38.062508508033524 54.90318842452741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719374740, 4719374743, 4719374741, 4719374760, 4719374742, 4720257063, 4719374735, 4719374737, 4720257000, 4719374740]",,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478721389,,,POINT (38.06350816146288 54.90266436113695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719374743, 4723239076, 4723238482, 4723238950, 4723238953, 4723238941, 4723238954, 4719374744, 4723238957, 4723238956, 4719374745, 4719374746, 4719374747, 4719374748, 4723238933, 4719374749, 4719374740, 4719374743]",,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478721390,,,POINT (38.05906832549928 54.90450754537351),,,Ступинский завод железобетонных изделий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719374750, 4723239011, 4719374751, 4719374752, 4719374753, 4719374754, 4719374755, 4719374756, 4719374757, 4719374758, 4719374759, 4719374760, 4719374742, 4719374734, 4719374733, 4719374732, 4720643346, 4720643345, 4720257165, 4719374729, 4720257028, 4720257025, 4719374728, 4719374727, 4720257046, 4719374726, 4720257048, 4719374725, 4719374724, 4719374723, 4720257026, 4719374722, 4720257053, 4720257058, 4719374720, 4719374719, 4719374761, 4714101651, 1756973248, 4719374762, 3099342970, 4717415276, 4720257182, 4086956272, 4717415275, 4717415277, 4717415274, 4717415273, 4717415272, 4717415271, 4717415270, 4717415269, 1427975956, 1427975957, 4696976445, 4696976446, 4696976448, 4696976429, 4696976427, 4696976423, 4719374750]",,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478721391,,,POINT (38.06432263510618 54.90027994199952),,,ССМНУ-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719374763, 4719374764, 4719374765, 4720643374, 4719374766, 4719374767, 4719374768, 4720643373, 4719374769, 4728519154, 4719374770, 4720643344, 4719374771, 4728519167, 4728519164, 4728519169, 4728519429, 4728519430, 4728519431, 4728519432, 4728519433, 4728519434, 4728519435, 4728519436, 4728519437, 4728519438, 4728519439, 4728519172, 4719374773, 4728519123, 4728519158, 4719374774, 4728519161, 4728519159, 4719374775, 4719374776, 4717415241, 4720643445, 4720643443, 4717415250, 4720643446, 4717415247, 4717415239, 4717415238, 4720643409, 4720643406, 4720643404, 4720643402, 4720643403, 4719374777, 4719374778, 4720643390, 4720643391, 4720643389, 4720643392, 4719374779, 4720643388, 4720643387, 4720643397, 4720643386, 4720643385, 4720643400, 4719374763]",,,industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b63ffff
way,478721393,rail,,POINT (38.0584896426364 54.90544038752837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719374785, 4719374786, 4719374787, 4719374788, 4719377889]",,,,,,,,,,,,,,,no,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478721394,abandoned,,POINT (38.059211250000004 54.90496274999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719377890, 4086956286]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478721395,rail,,POINT (38.05840655 54.90543460000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4086956285, 4719377890]",,,,,,,,,,,,,,,no,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478721396,,,POINT (38.058066983755765 54.90643294779956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1482757690, 4719377891, 4719377892, 4719377893, 1482757690]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b3bffff
way,478836926,,,POINT (38.06076625294212 54.90376380704617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,вл11,улица Жданова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257026, 4719374722, 4720257030, 4720257032, 4720257031, 4720257029, 4720257027, 4720257033, 4720257019, 4720257034, 4720257020, 4720257021, 4720257022, 4720257023, 4720257024, 4720257037, 4720257036, 4720257035, 4720643345, 4720257165, 4719374729, 4720257028, 4720257025, 4720257026]",industrial,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836929,,,POINT (38.06079104395682 54.90442593974525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257038, 4720257039, 4720257040, 4720257041, 4720257038]",industrial,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836930,,,POINT (38.06044635000001 54.904214849999995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257042, 4720257043, 4720257044, 4720257045, 4720257042]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836931,,,POINT (38.058944284734764 54.904333853066156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257046, 4720257047, 4720257048, 4719374726, 4720257046]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836932,,,POINT (38.059738450000005 54.9044508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257049, 4720257050, 4720257051, 4720257052, 4720257049]",industrial,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836933,,,POINT (38.060213253619395 54.90443287810894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257053, 4720257054, 4720257055, 4720257056, 4720257057, 4720257058, 4720257053]",yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836934,,,POINT (38.06132345 54.904170050000005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257059, 4720257060, 4720257061, 4720257062, 4720257059]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836935,,,POINT (38.06223441645575 54.90354965164518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257063, 4720257064, 4720257065, 4719374735, 4720257063]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836937,,,POINT (38.05761868509678 54.90479278088926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257078, 4720257079, 4720257080, 4720257081, 4720257078]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836938,,,POINT (38.05880690000001 54.904844700000005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257082, 4720257083, 4720257085, 4720257084, 4720257082]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836939,,,POINT (38.05889769518651 54.90513665060965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257086, 4720257087, 4720257088, 4720257089, 4720257090, 4720257091, 4720257092, 4720257093, 4720257086]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836940,,,POINT (38.058243044121156 54.9059134338002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257094, 4720257095, 4720257096, 4720257097, 4720257094]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b3bffff
way,478836941,,,POINT (38.06034445 54.904817800000004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257098, 4720257099, 4720257100, 4720257101, 4720257098]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b3bffff
way,478836942,,,POINT (38.0603029 54.9047384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257102, 4720257103, 4720257104, 4720257105, 4720257102]",service,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,substation,minor_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836943,,,POINT (38.05817550397045 54.90447787177993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,вл9,улица Жданова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257106, 4720257107, 4720257108, 4720257109, 4720257110, 4720257111, 4720257106]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836944,,,POINT (38.05785135 54.904147000000016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257112, 4720257113, 4720257114, 4720257115, 4720257112]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836945,,,POINT (38.059332577314954 54.905029080908974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257116, 4720257117, 4720257118, 4720257119, 4720257120, 4720257121, 4720257122, 4720257123, 4720257124, 4720257125, 4720257116]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836946,,,POINT (38.05986565 54.905196399999994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257126, 4720257127, 4720257128, 4720257129, 4720257126]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b3bffff
way,478836947,,,POINT (38.05966689452391 54.90369771312079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257130, 4720257131, 4720257132, 4720257133, 4720257134, 4720257135, 4720257136, 4720257137, 4720257130]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836948,,,POINT (38.059040940600475 54.904093834993716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257138, 4720257139, 4720257140, 4720257141, 4720257138]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836949,,,POINT (38.05873255000001 54.90375610000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257142, 4720257143, 4720257144, 4720257145, 4720257142]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836950,,,POINT (38.05882635 54.90369055000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257146, 4720257147, 4720257148, 4720257149, 4720257146]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836951,,,POINT (38.05864125000001 54.90367430000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257150, 4720257151, 4720257152, 4720257153, 4720257150]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836952,,,POINT (38.05851655 54.90412315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257154, 4720257155, 4720257156, 4720257157, 4720257154]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836953,,,POINT (38.058661400000005 54.904212550000004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257158, 4720257159, 4720257160, 4720257161, 4720257158]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b0fffff
way,478836954,,,POINT (38.06107535383846 54.9032345482742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4719374729, 4720257162, 4720257163, 4720643346, 4720643345, 4720257165, 4719374729]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836955,,,POINT (38.06211875 54.90282615000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4720257166, 4720257167, 4720257168, 4720257169, 4720257166]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b77ffff
way,478836967,,,POINT (38.060753399586744 54.902268585497346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4696976418, 4720257191, 4720257192, 4696976414, 4696976416, 4696976449, 4696976418]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108b73ffff
